Feature ID	Taxon	Confidence
4fb9d17136234ed5ad90b8ab23f828b6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Ornithinimicrobium	0.9773639924852423
13fba9cbb5bce8b13381b700d35d3f72	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Proteiniclasticum; s__uncultured_bacterium	0.890394204572969
dd8c8d60bfca3e1df01a4bbff8d3326e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9611649377887724
60d3b6addd30c1219d63e6f57f8b5f02	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Leucobacter	0.8440356390294598
15da8b3417459a1a66342300e6968701	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9997596371709812
d496093c69c6592bcd3f02dadf88c053	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Frisingicoccus; s__uncultured_bacterium	0.768484878733622
b806e0462569e4b3467b396640400484	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9307254276399934
f143339a86656dece70358d301612c7e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.9816038906932534
5d80e79bb287802f24040c136353203a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis	0.9857045689423688
dc37c0ad0de392a6cb00c98df1bdecf7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella; s__uncultured_Tissierella	0.9082251593092504
526e380b6243e887a3a90c75d31c9d3c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales	0.9759683726243149
cb171396ceb2213a53a0eec16f5c316d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Proteiniclasticum; s__uncultured_bacterium	0.9807798550261778
c0287ef6e63cb6f02382e76f39e77b30	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__bacterium_QTYC46b	0.7738294721347105
9db2817f5c42be6a7bcbca662959982d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.7207758377572815
b944369b1360b4607537aba0b4654bd5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium	0.9999999490452491
a3e858c4a3fa11e867fdd0771572d536	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium	0.999999958056566
57a2d0043556dbb0a9c2a7ba195809c6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharomonospora	0.9943341026964805
4d9abfa21cf934dba4970920c67e1720	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus	0.9999999386944655
1d3195db5b4a3ec5f0883955fe1d4483	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium	0.999769083765715
a1316c6f077e2c45e8c554b30c7276ca	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999852231645818
bcbcad3253d92ed221fcbddbbf51d065	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999890389240603
302f17e6da750b49d617a513ce9c8bc1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.8826273908945165
bdbdd42091316960e41440324f972e28	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9997481155684114
dcd4030bd55a4bbc6d5d935b8ba2797d	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter	0.9391096383508081
1e2f1ddfb29973c26989722b78cb7ec6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Rathayibacter	0.983270280096666
261fca82cf5baaea582ad218f20d8aba	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Pseudonocardiaceae; s__Saccharopolyspora_rectivirgula	0.9999962337436598
45625a25e9103886df733c797823983d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Gemmobacter	0.7861790096318104
4715d00a2315b24a3fcc1b66ae839a94	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9999981050559794
